"you_index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
65,-0.00655517636334559,0.00732322139503357,-0.00691720702492446,-0.0022917482348781,0.00446651617673542,0.00335344281181011,0.00163852756161783,0.00369299888163313,-0.00277246544253616,-0.00196084273837539,-0.00995635409894565,-0.0111740386684166,-0.0116901083493013,0.00929884108730132,0.00225714515911473,-0.0140129410149102,0.00195755403326977,-0.0156810917013813,0.00166549633887964,0.00300710872783032,0.00411805634828472,-0.012931679759264,-0.00749072125357597,-0.011174207936254,-0.0104341327445968,-0.00834975262559412,0.00444440296959204,0.00207090598490378,0.0136702612266221,-0.0119618501909329,-0.0114618998419941,0.00537104183058297,0.00971490824245309,0.00340212778108736,0.00325744879565145,0.00725948749662783,0.0147807013694944,-0.0138317148974992,0.0145982945242524,-0.001113951422166,0.00373451839966565,0.00535118430511958,0.00221682861819552,-0.00469013019661034,-0.00476363220058215,-0.00356967687681912,0.00405071480877219,-0.00695091620980582,0.00404258129709284,-0.000603426533564288,0.00404852119229957,0.00589756226771601,0.0032455799999188,-0.0105996447076959,-0.0112076663575129,0.0123831420123818,0.00310883612186117,0.00172236784973211,0.00659590930082865,-0.0104012590827288,0.00285640886363505,0.00822651115036302,-0.00114573144777463,0.00479024826982092,1,0.0331967863907806,0.00381163819852818,0.00835216092320422,0.00658120161613959,0.00891696549174988,-0.00573411800571283,0.00931626996275349,0.00272760964016562,0.00174535190683934,-0.0110483467993021,-0.0136617848350664,-0.00263049508213191,0.00261574003804015,0.0061928736860464,-0.00268297925342217,0.00278848872373543,-0.00517972387859154,0.00546479065064058,-0.0104697047464568,-0.0116424093565288,-0.00952019692867269,-0.00383071957587377,0.000271889214494584,-0.000312581697279506,0.00111969435736563,0.00815130882038392,0.00210147415429818,0.003296287016018,0.000565676704322839,0.00237696853428654,0.00699397641206903,0.00133433609980037,-0.00730076568459062,-0.00346557727783138,-0.0126629409026948,-0.00715216622195537,-0.00464123167176649,-0.00104480697427233,0.0105546267652003,0.00580435265834026,0.00684703880673522,0.0017981885132471,-0.00151756860135973,-0.00550661880170979,-0.0022682156419587,0.000369797473230075,0.0108942918633102,0.000635686056632717,0.0109147008570933,0.00681404667393472,-0.0265679678452066,0.0227397453666778,-0.0143515302252156,-0.00886312874866121,0.00156833849627742,0.003959414311104,0.00306305961293699,0.00972259560608595,-0.00590703383608033,-0.00691798839010434
66,-0.0042051765759274,0.0251837861439953,0.00807034252156553,-0.0276253930610193,0.0167471006056695,0.020050626135406,0.00642043131364653,0.0100008923995062,0.0161343752475194,0.0140427289304319,-0.0302197046253425,-0.0333660965924682,-0.0369385613438716,0.0197929370813721,0.00326384450739204,-0.0221110420183115,0.0142528632751136,-0.0566716707179703,0.00827204748954027,0.013430326693439,-0.00497051751132919,-0.0349883982753453,-0.014108099315194,-0.0257454907861993,-0.00340673281858786,-0.00578558991642072,0.00855672779320857,0.00272905419360847,0.0364225452314957,-0.0110191370231594,-0.00756175955169328,0.0179640860871726,0.0297105142962999,0.0109598049999766,0.00455998855798176,0.012710511745241,0.0305583412828177,-0.0259911837987128,0.0304346828763136,0.00742589821481951,0.0120499878102857,0.00135879339610382,0.0142508236334872,-0.0156979965177286,-0.0155818391911822,-0.0120316164439078,0.00105723709592097,-0.0116451803509602,0.00095669854526329,0.0036386706676163,0.000971396566165826,-0.00946488879454916,0.00602858579174778,-0.0159526880835802,-0.0168499450978818,0.0300453096859012,0.00877774338722938,-0.00764174684592509,0.00414906504990073,-0.00308132692221411,0.0178606471444603,0.00587558450354775,0.00404598540885844,0.0116472727572731,0.0331967863907806,1,0.0522047352501479,0.0276125925444942,0.00903456705755705,0.0236503281911084,-0.00392466645189336,0.0236073502467734,0.0267855062489821,0.00912052175250989,-0.0266166899818913,-0.0220304357697203,0.00124427809977871,0.00156341130307775,0.0106226960776551,0.0118684449323226,0.00804790039696241,-0.0123095140170816,0.00122835081326753,-0.0586012018542165,-0.0483463399928935,-0.0110792370975022,-0.0167821424012093,-0.00033200352917137,-0.00773925902337975,0.00668036574868884,0.0159287152208961,0.00879671998829465,0.0171759482794823,0.00713794489065461,0.00907277503249931,0.0103990710134847,0.00581790555974535,-0.0104476237457346,0.00644984220282506,-0.0275263229509201,-0.0104957341569134,-0.00459321536104105,-0.00119569480253554,0.0246251010608736,0.0179153038573618,0.00849887737010173,0.0061480032346645,0.00314154443671195,-0.0286348768416172,0.0106393667561281,-0.0100782591896363,0.0350246944566385,0.0143026967779514,0.0227834820770257,0.0185221049570915,-0.0306320832511349,0.0378166723491005,-0.0127324485179491,0.00197791667915437,0.00593783421673093,0.0144623801486726,0.00457831086010355,0.00881864877331227,-0.034073577886359,-0.00499377359386288
67,-0.00195652335169788,0.00430084843402852,0.000152180271562732,-0.00224141620850883,-0.000270772482220797,0.00294687667154058,-0.000545803591935843,0.00137281653049098,0.000232389147128554,0.00081044182025755,-0.00440196468759933,-0.00473038448037421,-0.00525562432300383,0.00106275377595879,-0.00100015868507181,-0.00714861804228899,-0.00169010011648468,-0.00812562390666754,-0.000239555099741818,0.00228794990950533,-0.00111725088367794,-0.0054923783439569,0.000588529022139556,-0.00444252363443282,-0.0042316839453157,-0.00159716603276664,0.00179474757763797,-0.000142882474700117,0.00465720263467849,-0.00249676348002376,-0.00276447418227118,0.00622785907856374,0.00383811700684942,0.00225305221439741,0.00123137198988825,-0.00177685038964761,0.00760925669619078,-0.00723468455423497,0.00760231708640853,-0.00086542348077382,0.00159016605321894,0.00140028084071158,-0.000562641692461742,-0.00324232877087411,-0.00316835705748419,-0.00286922878599236,0.00113069471759951,-0.00365210600585634,0.00115719514163042,-0.00150483443954703,0.00116247336795904,0.000969193273122527,0.00130703617160087,-0.00564131492070702,-0.00594858459997816,0.00344150891765295,-0.00108255744015374,0.00111093322891184,0.00275603144556315,0.00419622377367559,-0.00516772844114632,-0.00469192421221307,0.000132467676690386,0.00365234773460747,0.00381163819852818,0.0522047352501479,1,0.00437851658120926,0.00398483866735102,0.00375694292734823,-0.00346758586161381,0.00272794622516826,0.00403146641195007,-7.41401414249146e-05,-0.00222690477211132,-0.00666854680701224,-0.0015856930984195,-0.000260976061682935,0.00466040426257751,0.00215937757518673,0.000214211434141612,-0.00201374975271883,0.000795203659710632,-0.00436835725493999,-0.00586941950148468,0.00170218195764112,-0.000974999301514235,4.18656717189605e-05,0.000428213859213473,-0.000746438153329924,0.00379144933016722,0.000977762808287507,0.0032885922602904,0.00133259826492507,0.00138969528975073,0.00363153465309716,0.00346702324868903,-0.00470617240466221,-0.0030944800597197,-0.00463589364739408,-0.0027038368475554,-0.00105441139031024,-0.000140859285818937,0.00429058956253593,0.00565759028431028,0.0021929446318127,0.00372375786559066,-0.000396216531165777,-0.00339596325093777,0.00140229502561195,-0.00422385541052721,0.00497494304745266,0.00265992313454696,0.00385062756954972,0.000935475579342606,-0.00666807433954522,0.00612491147167318,-0.00254321877622086,-0.00122127116900067,-0.000616957208557043,0.00106954396246047,0.000423131492415258,0.00293424024867274,-0.00483848485978005,0.00027078838580639
68,0.00136785904226425,0.00947436374398568,0.00545026334210028,-0.0130504180485657,0.00682798628018881,0.0098522245705855,0.00253503213640528,0.00400426439163597,0.0105801500894607,0.00958794442790967,-0.015130899992598,-0.0138441359555795,-0.0158676998665988,0.00526195312233577,0.00441555632349004,-0.0119242289119223,0.00778669239836639,-0.0294051116671221,0.00232696590453248,0.00419443406572954,-0.00450241596111068,-0.0185020965833485,-0.00863009951973899,-0.0139017245024114,0.00119229483536753,-0.00337783306473007,0.00083479138760021,0.00160931843465102,0.0139165128591559,0.000325757270262139,-0.000190862510268651,0.0115782969647921,0.0151085707847441,0.00661239638201192,0.00538997120264262,0.0054878550436222,0.0125057839233389,-0.0103237705365884,0.0123805318940826,0.00490191284525655,0.0069200519850963,0.00131536424475854,0.00781727223272177,-0.00644368316498736,-0.00654244784689425,-0.00467872048361855,0.00060404256559489,-0.00462123480607374,0.000442240111810599,0.00347160383097987,0.000445526479087942,-0.00432928732936083,0.00140833628212863,-0.00433196536068037,-0.00499009417995937,0.0128809016437606,0.00363759747529776,-0.000888802448096208,-0.00170667057511002,-0.00237500031779304,0.0052315516538934,0.00628499203053361,0.00130307678084538,0.00400681505364362,0.00835216092320422,0.0276125925444942,0.00437851658120926,1,-0.0262864206114026,0.0463474324570335,0.0292262395903576,0.0420356163413741,0.0112635105097983,0.00657179181754033,-0.0176463614477673,-0.00955053535087946,0.00228826479030394,-0.0013472181819065,0.00489081413341597,0.0066437023066014,0.00287498964056063,-0.00243371386458461,7.8589285227882e-05,-0.0281043757333016,-0.0265624984754372,-0.00375310279516048,-0.00721808957371751,-0.0025211179054968,-0.00554231630130423,0.00487821609205718,0.0094295258221728,0.00331198140669856,0.0115336187919363,0.00473162198666,0.00551768044813297,0.00483744181676438,0.000103580495041396,-0.00753401447053289,0.00406227175811866,-0.010472444619602,-0.000429728984965595,-0.0019474754584378,4.64353849758275e-05,0.0113462706253771,0.00767687295666885,0.00406156453826238,0.00605722667258099,0.00361094054334526,-0.0140652046609967,0.0060338924271255,-0.00711269507118979,0.0155995755583528,0.00983580748009942,0.00955152378602799,0.0106001615697786,-0.0151201177857884,0.018024181570907,-0.00631991125268027,0.00126006447279301,0.00187365874465045,0.00803648446974122,0.00169809436211363,0.00671039537959952,-0.0149226740339118,-0.00278923476565132
69,0.00145719685626764,0.00475583380211228,0.00240181460342821,-0.00691223082607246,0.00281915185862963,0.00531092502552824,0.000863565797235123,0.00534477567434363,0.00133260471002441,0.000858978988785623,-0.00989041571734113,-0.0111139597738232,-0.0122912301922705,0.00762324222585533,0.00147167282589552,-0.0050959347208419,0.00436204621102523,-0.0121627073825192,0.00142567912475045,0.00172261075151323,0.00200413265324595,-0.0094745200793735,-0.00124132455408986,-0.00510335592365582,-0.00021624690430283,-0.00151601062754415,0.00281268216970654,0.00181243466831503,0.00892208094266355,-0.00218961223783692,-0.00087851510872592,0.00316672491002581,0.00955722686556975,0.00174269594482291,0.000647450468078237,0.00431663883033919,0.00559533087411465,-0.00442040562624583,0.00550036359676312,0.000637031209122823,0.00121248236071268,0.00233542811566268,0.00234365505511389,-0.00518141439627615,-0.00510720871277555,-0.00381774181990534,0.00092448253532695,-0.00432157861768697,0.000960002026571555,0.000285536853009531,0.000965192881436458,-0.00483222353592018,0.000297629293205035,-0.00265859860149902,-0.00332825528442837,0.00759541783330696,0.00529467051226369,-0.00384685696565586,0.00402954618076807,-0.00147937584212263,-0.00233923552730209,0.00126126192268293,0.00100557318402687,0.000834749749185606,0.00658120161613959,0.00903456705755705,0.00398483866735102,-0.0262864206114026,1,-0.941155757455592,-0.995192412229307,-0.923606653389661,0.0132262705616852,-0.00128423351669069,-0.00462762658625884,-0.00318458158068176,0.00341523631303958,0.00184512680425429,0.00307460502082138,-0.000514159401294441,0.0025367894092542,-0.00319461468969798,0.000649347320601602,-0.0147920518351705,-0.0162158272369322,-0.00318972619657678,-0.00730837360292027,-0.00308981248051953,-0.00246180358066036,0.0053750085234038,0.00176705804294968,0.00402145862471408,0.00522772825960205,-0.00194533639685279,-0.00155948298660847,0.00460838417388299,0.00555999111359807,-0.00347145119009206,0.000555269372964004,-0.00669219291871829,-0.00539484377085502,-0.00266539939574658,-0.00104175747468295,0.00693845649547602,0.00639555827123929,0.00219590458408999,0.00310032332776039,0.00396493423606818,-0.0070391383483071,0.00225987094856131,0.00043694320169044,0.0119575927752543,0.00135015416562662,0.00382811600005652,0.00718417075066026,-0.00155605477631974,0.00625520198664249,0.0012023018088055,0.00222120973747783,0.00379429661058424,0.00767032365595158,0.000235620221975434,0.00320181222172691,-0.00541853239483689,0.000815489932260109
70,-0.00836391681753364,0.0097282186334443,-0.00228907138853142,-0.00465352057080622,0.00708634676086884,0.00693672410426129,0.00264077356328858,0.000554495197589903,0.00247063679133172,0.00336130680034916,-0.00652151834979236,-0.00721437460404883,-0.00765496095133854,0.00505907087841518,0.000383277605397543,-0.0149573906698535,0.00166581621733053,-0.0199374465521674,0.00371676015720147,0.00505783544811697,-0.000559149949540606,-0.0143198030227705,-0.0112279797483853,-0.0159384689795064,-0.00840193421510079,-0.00755807729619632,0.00206376285571273,0.00249571334386512,0.0132987116762464,-0.0119189119702932,-0.00967893237714398,0.00610700597747594,0.0115240962080157,0.0040530699552451,0.00333424186415914,0.00289134221456023,0.0152331940498448,-0.0145354855017684,0.015171250996677,0.00181328231832151,0.00645308152993213,0.000781821994021913,0.00579470097481484,-0.00277247554814044,-0.00282926672138387,-0.00247447586437892,0.00159477957825505,-0.00374299832354454,0.00163746101658768,0.000496287954507175,0.0016330580548905,0.00546750281579665,0.00493102557226029,-0.0139640859744619,-0.0135965163104012,0.0108954598711316,-0.000323922688493904,0.00254156660618354,-0.000682399889171586,0.00212605356688854,0.00849510274629882,9.18265621263365e-05,-0.0023739948891047,0.00321716475543504,0.00891696549174988,0.0236503281911084,0.00375694292734823,0.0463474324570335,-0.941155757455592,1,0.94473980555167,0.98052259965376,-0.00477567185135619,0.00584335912157545,-0.0151840526521155,-0.0172383368178439,-0.00598616159713001,-0.000716886322897111,0.00835687550163171,0.00366561160539487,0.00210415361025703,-0.00327738697559026,0.0054896110870837,-0.0131403778437117,-0.00910349736138356,-0.00591477817923487,-0.00197136533869615,0.00163677187970656,-0.000954923399031237,-0.00114222501997888,0.00868565175474413,-0.000166161264280704,0.00431620052544189,0.0058387857061806,0.00881832770323468,0.00179567796055802,-0.00309082422451204,-0.00848438571825043,-0.00397465447177949,-0.0105047170973429,-0.00613052850676621,-0.00174060238966959,0.00194392168231193,0.0104569238656988,0.00486424671045922,0.00652201753395816,0.00139687163717504,-0.00218164170777436,-0.00629424785701785,0.000314694778424279,-0.00517668713696533,0.0088464550305933,0.0041216203866045,0.0107688285995598,0.00514943968301394,-0.0274955374442676,0.022365898263072,-0.0133505743311296,-0.00723666009661607,-0.00129252170379834,0.00247703082090283,0.00300663462287417,0.00599749398602471,-0.0101940627191906,-0.00142849160241985
71,-0.000414382219618168,-0.00219554186161656,0.000387609925182156,0.00251968638652193,2.70375645748605e-05,-0.00286293650589005,-0.000293819858345262,-0.00301581035373587,0.00198262828772646,0.0019078792683647,0.005185298894329,0.00616260952262811,0.00672950331993493,-0.00577850568678681,-0.000746591849008452,0.00382167943002221,-0.00164401218630324,0.00468417416483615,-0.000201895379465489,-0.000677255386644482,-0.00332441894260492,0.00499354606312551,0.000107519437593283,0.00278698669934422,0.00190380759808295,0.00224759390889601,-0.00215471594754869,-0.000845316333981054,-0.00553206631201649,0.00285788911244954,0.00192855587201978,-0.000514582448845808,-0.00565892324628997,-0.000795774675013445,-0.000660198184721506,-0.00336550530647564,-0.00317421619886555,0.00277397143951293,-0.00308667110155024,0.00124255785089371,-0.000177950598190245,-0.00317765576302248,-0.000157542717464358,0.00294993490766814,0.00286867850885513,0.00172109542208531,-0.00202798452242014,0.00348774885963831,-0.00204301229594673,0.000280133082786174,-0.00204880434787962,0.00178189390397988,0.000357394730279449,0.00297832803193116,0.00341383892482006,-0.00413038099459083,-0.00432225858447586,0.0026609936258802,-0.00509922082134155,0.000904170060709434,0.00388980181084436,0.000822811591195232,-0.00031114450855059,-2.93186152766108e-05,-0.00573411800571283,-0.00392466645189336,-0.00346758586161381,0.0292262395903576,-0.995192412229307,0.94473980555167,1,0.927326784207405,-0.00821190281835445,0.00193706282837528,0.00137033788527594,0.0026520541364015,-0.00202370283247185,-0.00245625126480702,-0.00308558220850353,0.00214378311906083,-0.00169200921142685,0.00288209433115211,-0.00210962826327061,0.00575369018692434,0.00892605302298966,0.00282030185833599,0.0054933904156699,0.00309679764161989,0.000217060535873944,-0.0045968849864659,6.52680545116768e-05,-0.00242378144543134,-0.00289740250270195,0.00249311755944022,0.0025373363700715,-0.00433830710509239,-0.00487871368918648,0.00339534199716323,0.00183051147560889,0.00404750487984019,0.00505876649756346,0.00291493134004003,0.00133708801094071,-0.00407767489201587,-0.00438765147046911,-0.00172610319188016,-0.00142848838095603,-0.00298803045486189,0.00322734281811036,-0.000386456415084279,-0.000668157187338423,-0.00798337137316036,0.00118754125579926,-0.00133003239252125,-0.00494862612116029,0.00259949063496012,-0.00368993584905658,-0.000561510319199654,0.000116585093019992,-0.00335231730407046,-0.00534224317220444,0.000176810152590418,-0.00254800299017543,0.000851694882371109,-0.000611289654646863
72,-0.00799572650932422,0.00905262737848152,-0.002104955689347,-0.00480407365235885,0.00735950971062148,0.00708984602599535,0.0024287157724559,0.000919564306639334,0.00224695936519599,0.0031062440687065,-0.00693430781492622,-0.0075424508597036,-0.00795844699821073,0.005275671066072,0.000950880849443318,-0.0152966308538284,0.00220321914717662,-0.0195678947757383,0.00407943153847898,0.00580153248190173,-1.75820944920882e-05,-0.0140390012907868,-0.0112491409912404,-0.016182422047165,-0.00798754456456864,-0.00768073848837998,0.0024735637267869,0.00279164744053135,0.0130408060147844,-0.0121815796675421,-0.009828086470323,0.00615899205979957,0.0115472447650236,0.00368069969375612,0.00349740123834158,0.00321210127347752,0.0151340100245628,-0.0144646618374387,0.0151094540252864,0.00217594257261821,0.00619414144482783,0.000148538611791063,0.00599176239899826,-0.00332634548250701,-0.00337543062938969,-0.00330639978200946,0.000851965817420741,-0.00374812180603173,0.000876040261282081,-0.00028480403632906,0.000871537152013087,0.00567410425175563,0.00534750555127495,-0.01400166325822,-0.013674457632106,0.0101003101234461,-0.000567240579694371,0.00249044947918723,9.20911258574895e-05,0.00216516480674808,0.00858692397413979,6.59583590130238e-05,-0.00243059729841305,0.00329102676312288,0.00931626996275349,0.0236073502467734,0.00272794622516826,0.0420356163413741,-0.923606653389661,0.98052259965376,0.927326784207405,1,-0.00475829319462777,0.00572802386483195,-0.0140203647299891,-0.0174330077310395,-0.00578953005015013,-0.000537539631855561,0.00807482512565711,0.00351814785131944,0.00213661336284265,-0.00295991504406175,0.00524053932331327,-0.0132556308396477,-0.00899724959198339,-0.00575693197665944,-0.00210511760878622,0.00240900972221738,-0.000957922944127735,-0.00105387000714725,0.00793368377966332,0.000259978134450384,0.0043560091008936,0.00596862326239858,0.00852870731023006,0.00220788308838217,-0.0031514027752708,-0.00786958989476172,-0.00382959772908002,-0.0100026105133431,-0.0067904826998297,-0.00166843367493719,0.00191822055893373,0.0105365885661376,0.00466715515814783,0.00648025569637824,0.00140895698716161,-0.00192262974830594,-0.0065263221778497,0.00039266747643502,-0.00549406948599719,0.00859763713705849,0.0041713204442825,0.0109503001616493,0.00479230733135337,-0.0272824450657649,0.0222919729154963,-0.0134497742954519,-0.007374475834429,-0.00118873117503591,0.00213997055950563,0.0029212300100901,0.00543959969949915,-0.0104809364032953,-0.00160812574423701
73,0.00606207000681431,0.015939971442984,0.0206047679817816,-0.0279740215656958,0.0149646689146934,0.0162665143252256,0.00273674514710526,0.00818836497603333,0.0236421893428145,0.0203216804631557,-0.0271067416357211,-0.0275291479832882,-0.0309907850456759,0.0107067896605989,0.00489399879171994,-0.00753968040987095,0.0172713680042969,-0.0432127220685599,0.00632715131536294,0.0050907639029806,-0.0118297736864933,-0.0235872515149173,-0.00480678848056508,-0.0120165479243909,0.0125099319509508,0.00985485254597364,-4.29789264510743e-05,0.00184777394501395,0.018573492838067,0.00995863437048339,0.0105826744951103,0.015149882839265,0.016540540465059,0.00515599738525766,0.00370469107137695,0.00532884703192261,0.0134159490049642,-0.00951540823417698,0.0136287692780016,0.0117560894055668,0.00539457470921976,-0.00609614890382626,0.012433584530404,-0.0121027007498934,-0.0120988843928166,-0.0110811109982787,-0.00755063978675368,-0.00285222217567068,-0.0073019021924119,0.004510650598645,-0.00730263341705375,-0.0195581382566779,0.00436490663901994,0.00539042930924029,0.00359643497310699,0.0241416253622923,0.00447758309200777,-0.0113229796579922,-0.0081250906632036,-0.0025930491696031,0.00516189348905392,0.0145231287806092,0.00403914596744694,0.00349956545736657,0.00272760964016562,0.0267855062489821,0.00403146641195007,0.0112635105097983,0.0132262705616852,-0.00477567185135619,-0.00821190281835445,-0.00475829319462777,1,0.0127480504188715,-0.0170324006108723,-0.000257692223160235,0.0136094093549766,-0.00735078129676653,-0.000379065491894624,0.0110770526451346,-0.000643224311857565,-0.0038755016653887,-0.0172665187656364,-0.0543675610164192,-0.0454239841649838,-0.00505584989001498,-0.00998176911112986,-0.00263256814433998,-0.0141904184340318,0.00438983252864612,0.00703377851228576,0.00929978427910991,0.014353209031244,0.00452544399901603,0.00816160263449976,0.00296839619763049,0.00406874774791226,0.00153309013986902,0.0125581927631864,-0.0140204228573061,0.00114635572000143,0.00505539485312625,0.00317366700423548,0.0156107851360811,0.00648024872603493,0.00185744175163666,0.00773864833562303,0.00481690119064625,-0.024789939783727,0.0157617993595389,-0.00790373396444623,0.0175532198251325,0.0209727885092119,0.0119839915283256,0.00924998530153417,0.0064532342432265,0.0105120206652517,0.00514399391682111,0.0155945479744897,0.00368990521872376,0.00911772079841866,0.000286228471452564,0.00170857853300429,-0.0293305762794917,-0.0030084962028232
74,-0.000647327760248753,0.00254964485137649,0.00306691165138397,-0.00589752708818978,0.00428728869211778,0.00230484564509297,0.00335063628943931,0.00146642158598058,0.00230106334564469,0.00222256553437422,-0.0025676236410738,-0.00285088595186839,-0.00349596680810186,0.00346080225770714,0.00170404547107464,-0.00315874702915096,0.00309200241684394,-0.00988026225481379,0.00363211488285537,0.0015866018237197,0.00147558108593097,-0.00663982344630412,-0.000506355288316876,-0.00252769775364046,0.00114512526632615,0.00194504912149733,0.00220144052987909,0.00218782124693234,0.00406271190712665,0.00028493895952295,-0.0023466581176089,0.00164416199455907,0.00419520646897639,0.000853991835969357,0.00135317464717551,-1.75715717154843e-05,0.0046130731943052,-0.00424499361963047,0.0045723892318271,0.00062585177904092,0.000783669071751439,0.000888962542820878,0.000725464926089767,-0.00140171818874554,-0.00154324402609578,-0.00160437814457326,0.00100639685674327,-0.00240445612226112,0.00104599934937413,0.000516471164874034,0.00107831383122258,-0.0011484837893052,-0.00243779197666784,-0.00115208982030391,-0.000787257252225719,0.00486223734630676,-0.00293919928052598,-0.00417017679094154,0.000305790278555571,0.00163333551944642,0.000643458280021576,0.00147470969020865,-0.00151371321337904,-0.00135122161281549,0.00174535190683934,0.00912052175250989,-7.41401414249146e-05,0.00657179181754033,-0.00128423351669069,0.00584335912157545,0.00193706282837528,0.00572802386483195,0.0127480504188715,1,-0.0347381804600484,-0.00131599762409832,0.00295418157764028,-0.000522913368081125,0.00159915111541552,0.00358824320120381,-0.00286658323406554,-0.00193150058301882,-0.00243949100327139,-0.00967122528008867,-0.00374973406275137,0.00245624506368771,-0.000985010410762456,0.00183650068674172,-0.00263053476360223,-0.0007853631532266,0.0017434835906043,0.00098089590735177,0.0029136897268601,0.00279307436518047,0.0028164306850285,-0.000437859424295657,-0.000808022947965703,0.00102194602643174,-0.00104255784499634,-0.0020148462927759,-0.00268826649264958,-0.00138885906376352,0.000149020930614713,0.00334616065277195,0.00284025892788326,0.00210871060036456,0.00240051557261697,0.00133983350866914,-0.0050846703141576,-0.00110569275738158,-0.00385547533274032,0.00745955826989725,-0.000940598760478279,0.0016088314343179,0.00138025525839554,-0.000612151451364629,0.000917397614529159,0.00260261552644295,0.00352856554892172,-0.000464015376429118,0.00140810371708954,-0.00155442727444151,0.00136026982460293,-0.0053777880819082,-0.000167857464923283
75,0.0021262165310065,-0.00626640551899679,-0.00729658032100027,0.0192916616603046,-0.0138837595173015,-0.00633819175711143,-0.00670310521661148,-0.0065700450447495,-0.0105622479034309,-0.00905273160641051,0.0178365494099968,0.0202314500613706,0.0225449522609636,-0.00831012046500987,-0.00546470044278168,0.0134050023033897,-0.0132890694936942,0.0323285176604399,-0.00423880317098006,-0.00509045258406661,0.00285819778691097,0.0226103322122606,0.0104110299406847,0.0147549619483134,0.00168183335396134,0.00427333565998323,-0.00772429201308425,-0.00400033539233093,-0.0192927628378828,0.00539920647157,0.00144707601164572,-0.00679904097677026,-0.0195796768488633,-0.00856527365206616,-0.00161110576652611,-0.00385122760579964,-0.0166380942795447,0.0138950318147652,-0.016291760177213,-0.00834318087944441,-0.00590857503570736,0.00229631804408891,-0.0118241094217326,0.010503832745288,0.0106181609101966,0.0094028200315137,0.00358945865444705,0.00497691073436145,0.00352382339713409,-0.000767482129750678,0.00351300229137401,0.00624658761266634,-0.00355833039564097,0.0097068421911297,0.0101113698061404,-0.0200173526007908,-0.00118296937805598,-0.00124980495359023,0.000588875548545139,-0.000621630761778121,-0.00680025566769287,-0.00442132759473818,0.000491063875549859,-0.00446302747496605,-0.0110483467993021,-0.0266166899818913,-0.00222690477211132,-0.0176463614477673,-0.00462762658625884,-0.0151840526521155,0.00137033788527594,-0.0140203647299891,-0.0170324006108723,-0.0347381804600484,1,0.0175258340495429,-0.00142191581721862,0.00411348585739815,-0.00973467405992647,-0.00418852883910588,0.00103798648256981,0.00434338938221808,-0.00210564144965193,0.0347743141020113,0.0293804984298493,0.00428516083144698,0.00887948854606512,-0.00266711967457766,0.0102707283001531,-0.00503022963082905,-0.00666343605458481,-0.00463737552216248,-0.0110093446929689,-0.004089071025277,-0.00505981649572769,-0.00611482261925395,-0.00575801827837369,0.00813848313445932,-0.00216117270562188,0.0139910425583572,0.00891914196061015,0.00470622098083532,0.00105274453469181,-0.0162071558014699,-0.0115066304988693,-0.00752472758035995,-0.00919901237305323,-0.00318212868805295,0.0136672473291389,-0.00435776810111117,0.00223759106409662,-0.0213301906046746,-0.00838052736264028,-0.0126086463391007,-0.0144950725625522,0.0114758904909339,-0.0222090363434063,0.00544765130723667,-0.00366935674565182,-0.00244997298681704,-0.011760048871667,-0.00407830002671994,-0.0055914295795673,0.0179768974668108,-0.00184934079269097
