"you_index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
54,0.00312790345449672,0.00472353637406388,0.00182511873292317,0.00170375197877399,0.00212806942345988,-0.00230410898336243,0.000462907367782529,-0.00300510043881478,0.00102647867411343,0.00279637132913664,-0.00326233249289423,0.00222116361604957,-0.00415973927604596,-0.00044631180996921,-0.00152601577951497,-0.00720718795097626,-0.0033919179427875,-0.00439032461760961,0.00154938114005237,0.00154281518288777,-0.0028782628435147,0.00206415950792695,0.00473579548698049,-0.0027181601246104,0.00317419339192675,0.0071880874787389,-0.000541064755139854,0.000721665271769402,-0.00349325971024591,-0.000462465832552822,-0.00239598526442231,0.0034718417525499,-0.00123528911655016,0.000445837913988879,-0.000681587344135757,-0.00141597733599442,0.00166475475236549,0.00208147737218481,0.00151359721049906,-0.00204875885719067,-0.00461124431019394,0.00138961705565244,-0.00606862845221986,0.000819598415954137,-0.00311784408036241,0.00927751881212641,0.626904765605348,-0.00845172981539862,0.624926029243295,0.703408147069752,-0.385487475573021,1,0.0686030902997419,-0.250096166347245,-0.0305721809438818,-0.0326182950933292,0.0986969727222936,-0.0384067722518787,0.0861889453831566,0.0936088049144653,0.0987907206728678,0.122202436934617,0.0693764952614813,0.0716755658295598,0.0455924413100267,-0.0333387281441789,0.0350652397860958,0.0382606240244456,0.00363658115644575,0.00949061102535291,-0.00130089881527902,0.000315472689462678,0.00232893437354284,0.00515307136037601,-0.00414475803916911,0.00300677808186835,0.00887145523921704,-0.00226545000609914,-0.00287221255959278,0.00334570170760244,0.000121924781534737,-0.00263120404701284,-9.75023443757168e-05,-0.00320800293132693,-0.00118233614626659,-7.88804386254026e-05,-0.00275357661919883,-0.000477824772175686,-0.00338710778817954,-0.00396163270661537,0.000146948328769877,0.000485039608772098,-0.00111636554352435,-0.00530780151882937,0.000934295580816462,-0.00169937944776476,-0.00186891756147018,-0.00113585293462334,-0.000619645919780245,0.00111246793221934,0.00446231222602621,0.000947429685274813
55,0.0145435344773937,0.00785762077246318,0.00546232506885401,-0.000388770644538601,0.00120891290158399,-0.00421966404695521,-0.0042658567930249,-0.0141995394972309,0.00162859158178665,0.000822861283625147,-0.00277231774893592,0.00356626698802498,-0.00757462473292392,-0.00537479929131912,0.0117225569860188,-0.00882476148118017,-0.0117097810142047,0.00632529055419787,0.00441002671324569,0.00320771696466508,-0.00835646803279758,0.00613441956279755,0.0128898618199582,-0.00474487128173101,0.0105391545975723,0.0136848635112654,-0.00734727856824688,0.00720922502141414,-0.0109820456280793,0.00334781436239536,-0.00978616876400262,-0.0012888689509068,-0.00221839521388846,0.00401453260085821,-0.00596118042308382,-0.00469108220312895,0.000170597804618103,-0.00461083985049843,0.00958789321074476,-0.00693414057561064,-0.00702619235368238,0.00414497390324426,-0.00176404829186806,-0.000623517913625487,-0.0174589057051172,0.129992979320075,0.270271111872351,0.608446858361497,-0.43848764769291,-0.412654842160014,0.618729803524159,0.0686030902997419,1,-0.0993476542462824,-0.023169148979207,-0.021835613577505,-0.0852556562851304,-0.0493278609883176,-0.0458070168232737,0.129698708473503,0.128435091682623,-0.0868281977424648,0.162607744891917,0.05767777409123,0.0436601646332716,-0.0864816307053711,-0.0561065361480915,-0.0479820019196099,0.0169006712040569,0.0141314841556064,-5.85842881538361e-05,0.0054955602914778,0.00238574228772899,0.0117564268980066,-0.0128524528177224,-0.00680873500783472,0.0161698598633018,-0.00562885618852576,-0.00294291909978346,0.010587865520141,-0.00456801695646805,-0.00963949982614092,-0.00502773370231668,-0.0128025568447503,-0.00343598792672283,-0.00139701762737287,-0.00491502239640883,-0.00358139680358368,-0.00180507230047509,-0.00694732723213504,-0.00201238195824315,0.00312821607034731,0.00265246336827557,-0.00848141198042558,-0.00249687645953086,-0.00336098835014481,-0.00570923022189462,0.00151663215900656,-0.00308861980173876,-0.00371141674214438,0.00532916132875481,0.000948735376766915
56,0.0105351692828352,0.00416335318627324,0.00210671061025698,-0.00252291556094485,-0.00156991359595001,-0.00154812907360489,-0.00260904561197225,-0.0117357377211018,-7.83810701096889e-05,0.00170308032191266,-0.0027124871417477,0.00116283933765797,-0.00373198046729329,-0.00188956862477503,0.00828074836491919,-0.00699533928201372,-0.00986389766955878,0.00249081138867143,0.00162864405811246,0.000495835286293511,-0.00790555392503691,0.00332564009549829,0.0116074912915449,-0.00155590192763284,0.0108183464692737,0.00970086222219894,-0.00268498151598515,0.00408136894105689,-0.00523117940004442,0.00410596092136926,-0.00798613965247208,0.00178293342147952,-0.000311499328747828,0.00116821729814579,-0.00265951012690076,-0.00630894323803097,0.00399844276246947,-0.00144167037077458,0.00597507099070674,-0.00613511707637145,-0.000491766431383152,-0.0019951556195579,-0.000633849837753428,0.00384682347582321,0.0220870834894931,0.100382841657394,0.108395499932753,0.242863086771564,-0.189004610318839,-0.189605794694966,0.268089448734659,-0.250096166347245,-0.0993476542462824,1,0.196968990843365,0.341923390623934,0.0124645020048123,0.336138325565858,-0.0108247163086786,0.0830130839886341,0.0799846007677308,-0.0344387330099042,0.097419607923488,-0.0223804313626532,-0.00110537302996137,-0.0141208254875977,0.0188324310787425,0.0245020655520698,0.00896375655034474,0.0141793036467381,-0.000784729218555096,0.00565384185552639,0.00883960862466914,0.0148093811464821,-0.00840799173001383,-0.00512047568276607,0.00962838137523621,-0.00207877876688768,-0.000906793911627102,0.00474910686384752,-0.00772236790839024,-0.00613468301756394,-0.00854952857189774,-0.00652272246580019,0.00441556470479124,-0.00269325676467899,-8.4911948153336e-06,-0.00228884511163163,-0.002641117699183,-0.0044865772034303,-0.00249646332047984,0.00192855270698965,0.0027477827255088,-0.00458112452571689,-0.00183566611933633,0.00158694545435177,-0.00106914433965023,-0.000634999725180046,-0.00421743757611522,0.000865284591749111,0.00361481790918116,0.00167252155843464
57,0.00468142121245377,0.00475068937257157,0.00322651662646489,-0.00400151141527345,-0.00341593332154839,0.000629438202183231,-0.00480426073137872,-0.00647715571725969,-0.00162192867486005,0.00103432010869864,0.000789890253489723,5.19913656331051e-05,0.00250401232842466,-0.000414217281702862,0.00673213605459884,0.00160636773401456,-0.00301707853203696,0.00455809686243655,-0.00238117648536727,-0.00151283852096544,-0.000400855137274133,0.00473839658084113,0.00462143520963752,-0.0026550205117772,0.00468986182708841,0.00392456971977951,-0.00654192895916435,0.0070410863326232,-0.00398303627917176,0.00340720701721946,-0.00451173729689857,-0.00425972589948938,0.000120065789715649,0.00156515398120803,0.00123950516464019,-0.00185783045700208,-0.00082726041895401,-0.00131843165266521,0.00515251175297757,0.0026766505195757,0.00496607848221582,-0.000772357645406759,0.000332493954008284,-0.000709317387733949,0.0336029306182092,-0.0333413237186554,0.110722870921116,-0.00917458162644711,0.0594594280438184,0.0648052453714335,0.0630534550295094,-0.0305721809438818,-0.023169148979207,0.196968990843365,1,0.497939733608075,-0.100473732443444,0.514217585018203,0.371519432329037,-0.0643097948736771,-0.0671845550465229,-0.0809835135700323,-0.0488724977872934,-0.0212922548508829,-0.00619107747145816,0.0538378007886813,0.0651282367879477,0.0711759674166173,0.00758721185180742,0.0033352099980353,0.00280761549213207,-0.00176830981987125,-0.00411207831457067,-0.0011512080758686,-0.00630095228167507,-0.00404476422983065,0.000862844889801008,0.00138607890404234,0.000352518104975552,0.000545313125369099,-0.00593040256511112,-0.00169367025487647,-0.00590232866019582,-0.00414003361904606,-0.00166162406374007,-0.0047987444052825,0.0015565846525015,-0.00232208205350405,-0.000408143618053632,-0.00436330831380749,0.00192574148130078,0.000201236914303557,0.00554006016797544,-0.000496380421557347,0.00128085396223996,0.00195434619563749,-0.00106193472734959,0.000929398369192797,-0.00110983212858937,-0.00249742877965369,-0.00481986066831099,0.00214817205359107
58,0.0328638610104751,0.0231616163791994,0.0119784812585481,-0.00629593092101828,-0.00384564191992024,-0.00878454074751768,-0.00953717330764435,-0.0345417468837936,0.00500416748174954,0.000367392849182496,-0.00399557231511974,0.0079316672850933,-0.0124143921099732,-0.00689143883243633,0.0248096164013966,-0.0205292220818286,-0.0320918873521804,0.0103797800376971,0.00409190222161416,0.00275830223893749,-0.0203354492238468,0.00886355786489805,0.0354756074978983,-0.00958041149426456,0.0287889087338573,0.0384468956908696,-0.0160396435690847,0.0167172873907067,-0.0243859373150642,0.0109226149546714,-0.021670464790023,0.00672315593158317,0.00364518900518606,0.0144609203777846,-0.00905711089496346,-0.0157470272648019,0.00376557538436395,-0.00740716492658176,0.018376710448585,-0.0164795704526375,-0.00340591871566135,-0.00214806004289255,-0.00398799176344265,0.00427752548533339,-0.00093241743617285,0.0338283847613954,0.0717758466882281,0.0815020976753176,-0.0134385572235347,-0.0280612813313342,0.10862145762315,-0.0326182950933292,-0.021835613577505,0.341923390623934,0.497939733608075,1,-0.0572357211989887,0.934171646661845,-0.0460830663907475,0.0202183794099122,0.017559640462879,-0.0568245283570873,0.0384564633063597,-0.024952326617997,-0.0801092433130761,0.0207921192141045,0.0187578756950834,0.038851231431331,0.0423895945337565,0.0359796249076924,-0.00527934169093669,0.0146829507861502,0.0108520112657067,0.0289224781832384,-0.0267643292198105,-0.0140285795691082,0.038314999533007,-0.0139192238925109,-0.00498906567820388,0.0190338018367675,-0.0231860549767071,-0.0221279425382956,-0.02563919374362,-0.0316280319619924,-0.000410298221187866,-0.00677869686143395,-0.00201750378968652,-0.00916941694487176,-0.00970647404038241,-0.0151030712402323,-0.00485163902202363,0.00195373183720716,0.0140674724828607,-0.0186988995173338,-0.00028250947356084,0.000395188410959927,-0.0103007211351252,0.00336136434970936,-0.00816322650123344,-0.00691365435045732,0.0104748949240656,0.00901883181151006
59,0.0101544075653782,0.00753531597650161,0.00277131945341266,-0.00155709020395291,-0.000639135725348154,0.00016758246759992,-0.00406449608622764,-0.0140366258163227,-0.00311908539397572,0.00281716324599726,-0.00267364378693435,0.00129472054506883,0.00155909698008018,0.000212568881989786,0.00463469788661487,-0.00141679899035311,-0.0064842276406728,0.00499087676663532,-0.000911206483666559,-0.00355030361458753,-0.00282532054907414,0.000562098171831641,0.00673776707602154,-0.00694879251069699,0.00556460961679229,0.00693469412174483,-0.00411355556710429,0.00825531165374871,-0.00832714893519601,0.00128682634509845,-0.000897336000530074,-0.00332025291479828,0.00665832209028753,0.0088646392422449,-0.000756158040926198,-0.00181144320047187,0.00366795260291529,-8.46017115808995e-05,0.00767995073933547,-0.00639366202845403,0.00299615105565936,0.00124472288481223,0.00627832790333045,0.00721203995091033,-0.0277321999647992,0.0253658144772907,0.0874227911121906,-0.0807766762718511,0.150242611300258,0.135311730418846,-0.0664502945634912,0.0986969727222936,-0.0852556562851304,0.0124645020048123,-0.100473732443444,-0.0572357211989887,1,-0.0620806657827088,-0.0396845417475349,0.0162241826047997,0.014017392691276,-0.0170937651605007,0.0306968800456154,-0.0312303858175381,0.0245280234264318,-0.0568241589547153,-0.0308779262240113,-0.0320880578923283,0.0112969312670084,0.00862228293782612,-0.00648983443345435,0.0065445357713309,-0.00683902038159833,-0.000303876215411652,-0.00580903081547277,-0.00707588473846705,0.00595021510510028,-0.00285181503838952,-0.00296885562587179,0.00385062898513024,-0.00666074904205353,-0.00713789940577522,-0.0063862642220459,-0.0065112538133502,-0.00349529676129111,-0.00404953617189894,-0.00136702748484015,0.00237169927294187,0.00121141993933122,-0.00471013399636019,0.00103435748578329,0.00286323119062855,0.00213013142368437,-0.0022033538729706,-0.000158263468508898,0.000177028912952797,-0.00380832265881322,-0.00219277318496557,0.00182960004949715,-0.00132627385643241,-0.00187583950428447,-0.0010380722978534
60,0.000507491662843751,0.0019555650211378,-0.000239984476973497,-0.00371726854296214,-0.00382656424262595,0.0010930109429943,0.000412871553337366,-0.000386475921537419,-0.000507332510572965,0.000516473025545037,0.000923813749665018,-0.00252175011433965,0.00267223052859074,0.000977819612397754,-0.000589656929478983,0.00145663667461988,0.000297221564941279,-0.00157411470972691,-0.00344805429895638,-0.00319691908799422,0.000470130427629748,0.00275768100152761,0.00632435357222291,-0.000318651457766905,0.000620541145971426,-0.000878291006929405,-0.000591002477052181,-0.000106435758740622,-5.25607324068546e-05,0.00105091770944341,-0.000384903920519012,0.00266809212096492,0.000183690419617994,-0.00199162677340763,0.000793547933354281,-0.00475101635411313,-0.00212535907369394,-0.00175320694669014,-0.00221386527226428,0.00151544113486051,0.0034497928104657,-0.00228277638643763,-0.00116910103334322,0.00580617610890153,-0.00620680156505663,0.0345083765818964,0.102427644435552,0.0883837076020543,0.0191235579991651,0.00836587347538978,0.0738637443317396,-0.0384067722518787,-0.0493278609883176,0.336138325565858,0.514217585018203,0.934171646661845,-0.0620806657827088,1,-0.0417752614684403,-0.0576249532030029,-0.0589276424319599,-0.0511457324673583,-0.0499293239309068,-0.0452596330767434,-0.0584511007900774,0.0431388712532321,0.0594417080730573,0.0612647863358269,0.00462977886129253,0.00381644074120469,-0.000566950706024968,0.000830570334975763,-0.000556808622816362,0.000784469939285281,-0.00345030132599609,-0.00139267877641634,-0.00175049510554224,0.00409270643046879,0.00301392521877731,-0.00106372537028281,-0.00284879463318968,0.00125514035324531,-0.00320144784978208,-0.00293847112432565,0.00109450616929671,-0.00174392935191369,0.00297409246030096,-0.00368122300488761,1.46075126672139e-05,0.00149271499168681,0.000329789418468749,-0.00203547178543976,0.00345378748029118,-0.00138979038278163,-0.000850776714604124,0.00533184668680153,-0.000494066095007558,0.0042053502832824,-0.00125636082612439,0.000817133500979733,-0.00376200952449149,0.00227704761137043
61,-0.00386391294545194,-0.000700669868372254,0.00174440595822679,-0.00134384690215422,-0.0014463342946521,0.00245320434756928,-0.00164445728269835,0.00270432846310896,-0.00298127805622285,0.000830676777127281,-0.0010852497379655,-0.000118493329197235,0.00338686509374858,0.00366817185379349,-0.000935400810252142,0.00366613492073755,0.00432294963899848,0.000607331336166182,-0.00155296880371015,-0.00141663281717784,0.00621964113125946,0.00148725361377651,-0.00529247171998592,-0.000408401227477521,-0.00303559197551867,-0.0046055974838824,-0.000926963081890914,0.000517778146094048,0.0022869675687126,-0.00226822218293345,0.00290173714886142,-0.00393491441177949,0.0026508627306783,0.00242603936908459,0.00360003109985143,0.000362661494063533,-0.000183321564969676,0.00455891849566893,-0.00164299776316895,0.00206804179638318,0.0022796735057883,0.00120398184480207,0.00443224665170296,0.00279845329459671,0.0146603772945079,-0.0547035353484186,0.0715662240343614,-0.0797059310506431,0.124220395089029,0.134330604423159,-0.0962775872847179,0.0861889453831566,-0.0458070168232737,-0.0108247163086786,0.371519432329037,-0.0460830663907475,-0.0396845417475349,-0.0417752614684403,1,-0.0426508236363914,-0.0433581321467861,-0.0278784316859885,-0.038320027702839,-0.0201273491069866,0.0323755927833482,-0.016133739634967,0.00743624001991509,0.00683404325819022,-0.00920254103508163,-0.00765202880309018,0.00271200886829635,0.000390982737259774,-0.0085070657704203,-0.00937003406773685,0.00374129570801488,0.000181319446234576,-0.00588007738013862,0.00309550076351273,-0.00367393580175767,0.000745936907469266,0.00395232246822472,0.00433621713230279,0.00453179266439633,0.00283792529623163,-0.000669106640167287,-0.0011354899396171,0.00118022244384218,1.74192666906111e-05,0.00246633241046141,0.00219110047266579,0.000568570145674369,-0.00242502927242689,0.000815914156491521,0.000670651140352184,9.02522288171944e-05,7.159127469316e-05,0.00176096820679548,-0.0003910624693408,-0.00153165133480098,0.00100663856261036,-0.00441158955976091,0.000887729290097342
62,0.0428085469707007,0.0294057989990169,0.0123329528562389,-0.000774237531646463,0.00291403576982809,-0.0131459729448801,-0.0118520583135647,-0.0399978484118597,0.0101971390040517,0.00425713439306157,-0.00670037991556132,0.0163460591565484,-0.0199861298522789,-0.00819540176859187,0.0300926104858561,-0.0309388719169856,-0.0400060258192567,0.0174348188698503,0.0113251118996299,0.00906794688978871,-0.0263718438460951,0.0121362726386626,0.0373000761432705,-0.0116339459841247,0.0343433344912457,0.0526578853581679,-0.0199894804672343,0.0223972339772723,-0.0298421831023652,0.0123861029311251,-0.0285914455472997,0.00521192062456822,0.00234956242183998,0.0193033459529939,-0.0125028735218948,-0.0107209535211716,0.00673792251235136,-0.00836963506382926,0.0270545739966344,-0.0215932751811843,-0.0176075163579639,0.000499502675558027,-0.0110608272495295,-0.00703617546133643,0.00432015345026483,0.0609521170668844,0.0667841225419698,0.0433614140735516,-0.0222274710741886,-0.0150010792626132,0.110736051661223,0.0936088049144653,0.129698708473503,0.0830130839886341,-0.0643097948736771,0.0202183794099122,0.0162241826047997,-0.0576249532030029,-0.0426508236363914,1,0.98152119277527,-0.0527787634101303,0.889201805578583,0.0464649856569767,-0.0213222111674483,-0.0338493396624829,-0.0831174320931926,-0.0588689152228715,0.0509494892069108,0.0420988868379026,-0.00735064653403224,0.013946855362836,0.0192070938239747,0.0423331235047745,-0.02694860938465,-0.0121411223903286,0.0524111573289548,-0.0207078383052393,-0.0142982803050573,0.0289975783285768,-0.0234689529904368,-0.0336234814342863,-0.0256783542911714,-0.038023430571255,-0.00278615156138021,-0.00750741108173275,-0.00424633527477938,-0.00544279229520891,-0.0123491292549979,-0.0202837204915441,-0.00708164750151104,0.00526108874177306,0.0121939537998001,-0.0257976267249905,-0.00168865285401793,-0.0101299787834124,-0.0153080185443805,-0.00339566942207038,-0.00728523341568227,-0.0092629852987272,0.0222111260380127,0.0102980616362454
63,0.0419969872513644,0.0293689455263868,0.0123749535008598,-0.00108737078121595,0.00249606235440011,-0.0127192118443851,-0.0118282447776294,-0.0393481882233337,0.0102624519237971,0.00378323726022262,-0.00645246175913647,0.0163780344764326,-0.0196476130713618,-0.00793479643367032,0.0298073634659008,-0.030012125384025,-0.039259149782344,0.0172969630731088,0.0113959316584553,0.00928626742762705,-0.026471655829001,0.0118417183926259,0.0372344265408552,-0.0114453567384174,0.0341711558219373,0.0511935545021991,-0.0197184986850023,0.0221093448299917,-0.0289650720125813,0.0119916666039215,-0.0280097921668758,0.00490894390702806,0.00220013724448072,0.018585213181087,-0.0124952881085285,-0.0102626946478801,0.00699212107146824,-0.00808170093620706,0.0266397382670937,-0.021702806961726,-0.0165878641923987,0.000342485978977859,-0.0110136791145692,-0.00715338494827506,0.00757383870641949,0.0676997029767812,0.0703682576655735,0.0429138066191772,-0.0184972696321797,-0.01096967229564,0.108262177692755,0.0987907206728678,0.128435091682623,0.0799846007677308,-0.0671845550465229,0.017559640462879,0.014017392691276,-0.0589276424319599,-0.0433581321467861,0.98152119277527,1,-0.0538130944239011,0.874812068596773,0.0467895670061974,-0.0224020546491269,-0.0290988669987557,-0.0795571607741005,-0.0582637020076942,0.051140097395498,0.0414714653637417,-0.00749048157972916,0.0148687420149283,0.0194376288006601,0.0420564414490917,-0.0267260474421413,-0.0123593234583828,0.0510706260039921,-0.0205398527621919,-0.0141002459360893,0.0286391542389557,-0.0224471496762108,-0.0334735713240301,-0.024672080137207,-0.0372687507075706,-0.0029294314652122,-0.00749123480756843,-0.00422517940691649,-0.0055624366464638,-0.0113155775314744,-0.0202451876902564,-0.00660593224208594,0.00562463599535619,0.0122744297897195,-0.024693905217422,-0.0010635644717857,-0.00976441156014248,-0.0155658956673345,-0.00303811222664792,-0.00711718724569976,-0.00942537694855712,0.0215348918305705,0.0106228937651785
64,-0.00282126383138602,-0.00369815598272516,0.00133824611562664,-0.00100034905263383,-0.00119725881423459,0.00396809975135346,0.000599653832568944,0.000956228947450687,-0.00521042552265439,0.00305094738805964,-0.00166908824465546,-0.00410718087860016,0.00555408656559338,0.00337373946905452,-0.00325882793012377,0.00653514183615865,0.00609424012400223,0.00251507110484223,-0.00343919603447393,-0.00401525025187604,0.00524337326347805,2.58934762029466e-05,-0.00700432346847253,0.00262430215993728,-0.00309863403988709,-0.00623433530640291,0.00174625141927369,-0.00209023972747386,-0.00175263300398916,-0.0048076948460002,0.00799166097198147,-0.00657528356849212,0.00109199136183545,-0.000451685105228926,0.00301389780139015,-0.000210707610649514,0.000306159333226042,0.00391190169969721,5.58595304918e-05,0.004679635350097,0.00806758481227559,-0.00209306094292732,0.00543360451506169,0.00188819038461082,0.0248977323299199,-0.0212616479414102,0.0937341836450752,-0.118995392056151,0.165156134254104,0.175682320008549,-0.119426772757014,0.122202436934617,-0.0868281977424648,-0.0344387330099042,-0.0809835135700323,-0.0568245283570873,-0.0170937651605007,-0.0511457324673583,-0.0278784316859885,-0.0527787634101303,-0.0538130944239011,1,-0.0478209065853957,-0.0168118725829514,0.0327517021334373,-0.0366757103743582,-0.0162321753815738,-0.0223801841269796,-0.00427978795672949,-0.00260920703001393,-0.00368092617138875,-0.00762627146767179,-0.0102683189918709,-0.0113632695824047,0.00264089115983716,-0.000473800453281436,-0.00921845750081605,0.00460803498166333,0.000973329573369992,-0.00508867174434559,0.00107048679760393,0.00682459906195992,0.000729119133826336,0.00315416893083101,-2.12115157209357e-05,-0.00216080723463308,-4.30635533280997e-05,0.000357377192181007,0.000423698739453759,-0.000223617618082659,0.00243870658867809,-0.000873773937743809,0.00292753699867624,0.00335491964485057,-0.000737510651967203,0.00254038854028812,0.000379758383038714,0.0028976019295044,0.00646381340429066,0.000274301522731843,-0.00670945594488857,-0.00462219502030648
65,0.0481573104123628,0.0323309450429263,0.0146183483443125,-0.00080716225324571,0.0034449066876613,-0.0145645547887512,-0.0142850967449473,-0.0447165110857901,0.0123434572402825,0.00565910704971741,-0.00643269886331291,0.0177976702080636,-0.0230993114571642,-0.0101897647928572,0.0349386665798809,-0.0349915254655925,-0.0445857423194097,0.019470444085246,0.0120176416587033,0.00997221145701019,-0.0294386936744407,0.0138034279294251,0.0426444710689827,-0.0127516235949364,0.0387902141298204,0.0596199559553239,-0.0223518934321706,0.0254799052711215,-0.0341570235516068,0.0143861238132721,-0.0320637451564251,0.00726730999084384,0.00258954508436146,0.0220629827472068,-0.0149673930459097,-0.0132798036786746,0.0079599170505173,-0.00958151223046852,0.0321739849611608,-0.026718894059826,-0.0194082804223738,0.00198307109063417,-0.0105452757645755,-0.00547564523344029,0.0255620938134184,0.0889249562953531,0.046153943890742,0.0736352489288141,-0.0651847347058097,-0.0622633788913945,0.153303465328458,0.0693764952614813,0.162607744891917,0.097419607923488,-0.0488724977872934,0.0384564633063597,0.0306968800456154,-0.0499293239309068,-0.038320027702839,0.889201805578583,0.874812068596773,-0.0478209065853957,1,0.050598845945924,-0.00525847493867515,-0.0536609176701052,-0.103429534239099,-0.0749177563426954,0.0583151208761606,0.0495169237443245,-0.00801137024961622,0.0170780770034566,0.0227725250003842,0.0482976336782132,-0.0298234867778975,-0.0156372632476783,0.059928963830984,-0.0245796165507962,-0.01605941050962,0.032187571092969,-0.0273950283750279,-0.0378136491899785,-0.0301090498984804,-0.0444482177667056,-0.00193146782994756,-0.00765688057257278,-0.00430014792416689,-0.0075624809210432,-0.0147078161929107,-0.0229524283481905,-0.00777359185501337,0.00537689673358524,0.0141985616386636,-0.0306836684690691,-0.00170596695882698,-0.012461171514323,-0.0159430144711645,-0.00360725689107312,-0.00880490726538389,-0.0114067088458146,0.0271349077054625,0.011697107808121
66,0.00694950314600238,-0.00110656512619387,-0.00546561195237066,0.0033738861166104,0.00432721651293915,-0.00736932114722511,0.00293663375977704,-0.000300714283677645,0.00998092199476244,0.002819901327091,-0.00389337579379769,0.00784283229479126,-0.0145726599372825,-0.00466515209811367,0.00121952409591043,-0.0186440370991117,-0.0083986034994327,-0.00822286269211324,0.00783325971951918,0.0090085667979285,-0.00832962266386159,0.00393240833356196,0.0185705271338092,-0.000704215007030215,0.00826338572533443,0.0194872507206641,0.0113272968586333,-0.00124840307111817,0.0034221525817938,0.00823136114251086,-0.016484582168369,0.0163632686256737,-0.0063747199556307,-0.00595133991338137,-0.00740136793000985,-0.00771720267447761,-0.00487952821786212,-0.0070536512331541,-0.00505699826011985,-0.0115595062661201,-0.0213644492125208,0.00579064585135589,-0.0147359100649842,0.00382692910594497,-0.0369221451104532,-0.0460361145456376,0.0440214234957899,0.0119173061991471,0.00661963402323928,0.0181551949228925,0.00149303418263684,0.0716755658295598,0.05767777409123,-0.0223804313626532,-0.0212922548508829,-0.024952326617997,-0.0312303858175381,-0.0452596330767434,-0.0201273491069866,0.0464649856569767,0.0467895670061974,-0.0168118725829514,0.050598845945924,1,-0.306996511473143,0.0578189003365121,-0.131552094712733,-0.129424569236743,0.00558418904830415,0.0111756017090006,-0.00163031804750409,0.00485879361058215,0.0205883617735554,0.0242232853661353,-0.00335221299245472,0.00942502527975228,0.0300543899266186,-0.00860819944275043,-0.00842364234265371,0.0130161397164989,0.00134901820652018,-0.0133540474730986,0.000550159545117996,-0.0135528713496853,0.00803928224519981,0.0103275828556073,-0.00324782573115578,-0.000666129765828803,-0.00884648931004511,0.00294405075989106,-0.0022320842189169,-0.00130639422153115,-0.00511204899262669,-0.01707156728491,0.000553625730560322,-0.0146529021999053,-0.00487564521612699,-0.00376396193082162,-0.004937917245229,-3.30851944079988e-05,0.027551632479709,0.00950352569379399
67,-0.0132989281125296,-0.00638019874593401,-0.00813521086200291,0.00286035286132082,0.00218608139656627,0.004605508696273,0.00787187994878391,0.0148824163501444,-0.0017319950884047,-0.000495300013895147,0.00166585543411071,-0.00460829407266535,0.00331730203323325,-4.27564024144225e-05,-0.0105651720937926,0.00547948825635269,0.0130241265458472,-0.00833124411841056,-0.00365853086670686,-0.00338945448066246,0.0117081540350018,-0.00472696556344369,-0.0125795154343422,0.00379268944820078,-0.0111620912684745,-0.0135802218167327,0.00933952624329552,-0.00953063212283535,0.0069367190887776,-0.0081346759486417,0.0115086226168655,-1.28624520261317e-05,-0.00223796751518028,-0.00655848550234622,0.00549761358373276,0.00420750274179457,-0.00359619296952281,0.00459401176994474,-0.011693157067324,0.00649940822287034,0.00135546662651665,0.000858014149343519,-0.00193796044882481,0.00917585547035817,0.0253570551176725,0.0700045716108016,0.0794631816916435,0.092698345591259,-0.00302452420816623,0.000194457572661007,0.0148101629514476,0.0455924413100267,0.0436601646332716,-0.00110537302996137,-0.00619107747145816,-0.0801092433130761,0.0245280234264318,-0.0584511007900774,0.0323755927833482,-0.0213222111674483,-0.0224020546491269,0.0327517021334373,-0.00525847493867515,-0.306996511473143,1,-0.564239348262884,-0.108479776698836,-0.107145370452825,-0.0145839175875294,-0.0138027042216432,0.003055922858807,-0.00470565403608147,-0.00282068518845033,-0.00931165078488446,0.00871703652755373,0.00458604936925289,-0.0139856042986288,0.00282932702283817,0.00700334118806792,-0.00726037231972119,0.00562022019800298,0.0101685997847837,0.00599814010889137,0.0125219769887084,0.00225055391761558,0.00157049826097068,0.0010134920774813,-0.000976180831458253,0.000831483755781713,0.00410396387141133,0.00288186439483914,-0.00611452527332861,-0.00606809127022972,0.00159787320820479,-0.00259285694691416,0.00320884984482233,0.0034041542004834,-0.001430875155244,0.0057592389059162,0.00495839666701339,-0.00545616225047875,-0.00209726739421052
